title,year,actors_count,actresses_count,producer_count_male,producer_count_female,director_count,directress_count,averageRating,numVotes,budget,revenue,actress_percent,actors_percent,women_directing_percent,men_directing_percent,women_producing_percent,men_producing_percent,Animation,Family,Fantasy,Musical,Romance,Music,Adventure,Drama,Crime,Thriller,Documentary,Horror,Action,Western,Comedy,War,Sci-Fi,Sport,History,Biography,Mystery,Film-Noir,Adult,revenue_budget,class,moviesByYear
d-tox,2002,27,4,2,2,1,0,5.3,28872,55000000.0,6416302.0,13.0,87.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.11666003636363637,0,106
tumbleweeds,1999,11,14,6,2,1,0,6.7,3611,312000.0,1281176.0,56.0,44.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.106333333333334,1,82
what_lies_beneath,2000,13,13,5,2,1,0,6.6,132523,100000000.0,155464351.0,50.0,50.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.55464351,0,91
stuart_little_2,2002,22,9,5,4,1,0,5.5,57163,120000000.0,169956806.0,29.0,71.0,0.0,100.0,44.0,56.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4163067166666667,0,106
eternal_sunshine_of_the_spotless_mind,2004,12,7,7,1,1,0,8.3,1046733,20000000.0,72258126.0,37.0,63.0,0.0,100.0,12.0,88.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6129063,1,104
the_sum_of_all_fears,2002,66,12,3,0,1,0,6.4,122026,68000000.0,193000000.0,15.0,85.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.838235294117647,1,106
stuart_little,1999,23,8,5,0,1,0,6.0,144315,133000000.0,300135367.0,26.0,74.0,0.0,100.0,0.0,100.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.256656894736842,1,82
pulse,2006,16,12,10,0,1,0,4.7,30314,38000000.0,29907685.0,43.0,57.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.7870443421052632,0,107
gothika,2003,16,9,8,3,1,0,5.8,116925,40000000.0,141591324.0,36.0,64.0,0.0,100.0,27.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5397831,1,92
star_trek:_nemesis,2002,23,9,4,0,1,0,6.4,82536,60000000.0,67312826.0,28.0,72.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.1218804333333334,0,106
the_adventures_of_tintin,2011,19,4,7,2,1,0,7.3,238850,130000000.0,371940071.0,17.0,83.0,0.0,100.0,22.0,78.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.861077469230769,1,90
eurotrip,2004,46,23,10,1,3,0,6.6,217276,25000000.0,20796847.0,33.0,67.0,0.0,100.0,9.0,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.83187388,0,104
boogeyman,2005,13,11,10,1,1,0,4.2,32149,20000000.0,67192859.0,46.0,54.0,0.0,100.0,9.0,91.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.35964295,1,102
confessions_of_a_teenage_drama_queen,2004,13,13,3,0,0,1,4.7,30646,15000000.0,29331068.0,50.0,50.0,100.0,0.0,0.0,100.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9554045333333334,0,104
basic,2003,18,5,14,1,1,0,6.4,65286,50000000.0,42792561.0,22.0,78.0,0.0,100.0,7.0,93.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.85585122,0,92
murder_by_numbers,2002,19,11,6,2,1,0,6.1,60721,50000000.0,56714147.0,37.0,63.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13428294,0,106
the_whole_nine_yards,2000,18,9,9,1,1,0,6.7,125514,41300000.0,106371651.0,33.0,67.0,0.0,100.0,10.0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.575584769975787,1,91
blade_runner,1982,20,11,10,0,1,0,8.1,800642,28000000.0,33139618.0,35.0,65.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1835577857142856,0,14
the_hours,2002,13,14,5,1,1,0,7.5,136328,25000000.0,41597830.0,52.0,48.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6639132,0,106
who_killed_the_electric_car?,2006,20,6,6,6,1,0,7.6,12695,1000000.0,1678874.0,23.0,77.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.678874,0,107
journey_to_the_center_of_the_earth,2008,7,3,12,2,1,0,5.8,128606,45000000.0,101702060.0,30.0,70.0,0.0,100.0,14.0,86.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.2600457777777776,1,103
closer,2004,17,4,10,3,1,0,7.2,230258,27000000.0,115505027.0,19.0,81.0,0.0,100.0,23.0,77.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.277963962962963,1,104
dante's_peak,1997,20,12,2,4,1,0,6.0,95818,116000000.0,178127760.0,38.0,62.0,0.0,100.0,67.0,33.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5355841379310344,0,63
deep_rising,1998,16,8,5,0,1,0,6.1,39698,45000000.0,11203026.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.24895613333333333,0,76
exorcist:_the_beginning,2004,24,3,4,1,1,0,5.1,38388,80000000.0,78000586.0,11.0,89.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.975007325,0,104
serenity,2005,24,11,3,1,1,0,7.8,302199,39000000.0,38869464.0,31.0,69.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9966529230769231,0,102
gattaca,1997,27,9,3,3,1,0,7.7,315892,36000000.0,12532777.0,25.0,75.0,0.0,100.0,50.0,50.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34813269444444445,0,63
home_fries,1998,18,8,4,2,1,0,5.1,8808,15000000.0,10443316.0,31.0,69.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6962210666666667,0,76
sicko,2007,8,2,10,15,1,0,8.0,76395,9000000.0,24538513.0,20.0,80.0,0.0,100.0,60.0,40.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7265014444444446,1,86
seed_of_chucky,2004,18,12,4,1,1,0,4.9,48238,12000000.0,24829644.0,40.0,60.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.069137,1,104
wrong_turn,2003,10,4,11,0,1,0,6.1,127726,12600000.0,28650575.0,29.0,71.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2738551587301585,1,92
bridge_to_terabithia,2007,15,15,8,1,1,0,7.2,166989,60000000.0,137587063.0,50.0,50.0,0.0,100.0,11.0,89.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2931177166666665,1,86
lost_in_space,1998,14,8,11,1,1,0,5.2,74030,80000000.0,136159423.0,36.0,64.0,0.0,100.0,8.0,92.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.7019927875,0,76
practical_magic,1998,10,23,1,3,1,0,6.3,88444,75000000.0,46683377.0,70.0,30.0,0.0,100.0,75.0,25.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6224450266666667,0,76
the_prince_of_egypt,1998,20,12,4,3,2,1,7.2,140859,70000000.0,218613188.0,38.0,62.0,33.0,67.0,43.0,57.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1230455428571426,1,76
whatever_works,2009,18,12,5,2,1,0,7.1,76005,15000000.0,35097815.0,40.0,60.0,0.0,100.0,29.0,71.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.3398543333333333,1,103
doa:_dead_or_alive,2006,17,7,13,2,1,0,4.8,45842,21000000.0,480314.0,29.0,71.0,0.0,100.0,13.0,87.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022872095238095237,0,107
what_dreams_may_come,1998,17,13,6,1,1,0,6.9,112401,85000000.0,71485043.0,43.0,57.0,0.0,100.0,14.0,86.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841000505882353,0,76
capitalism:_a_love_story,2009,11,3,11,16,1,0,7.4,43591,20000000.0,17436509.0,21.0,79.0,0.0,100.0,59.0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.87182545,0,103
the_men_who_stare_at_goats,2009,66,6,6,2,1,0,6.2,135945,24000000.0,68729358.0,8.0,92.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.86372325,1,103
entrapment,1999,24,1,5,1,1,0,6.3,121634,66000000.0,212404396.0,4.0,96.0,0.0,100.0,17.0,83.0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2182484242424243,1,82
four_rooms,1995,12,18,5,1,3,1,6.7,108991,4000000.0,4300000.0,60.0,40.0,25.0,75.0,17.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.075,0,48
the_mummy_returns,2001,22,3,4,1,1,0,6.4,338965,98000000.0,433013274.0,12.0,88.0,0.0,100.0,20.0,80.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.418502795918367,1,101
novocaine,2001,26,10,2,1,1,0,5.8,11530,6000000.0,2025238.0,28.0,72.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3375396666666667,0,101
equilibrium,2002,28,5,5,2,1,0,7.3,341506,20000000.0,5359645.0,15.0,85.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.26798225,0,106
monster_house,2006,13,6,7,1,1,0,6.6,131990,75000000.0,140175006.0,32.0,68.0,0.0,100.0,12.0,88.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.86900008,0,107
the_black_dahlia,2006,32,12,23,0,1,0,5.6,76051,50000000.0,49111202.0,27.0,73.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.98222404,0,107
hoodwinked_too!_hood_vs._evil,2011,17,8,8,4,1,0,4.7,13674,30000000.0,13521829.0,32.0,68.0,0.0,100.0,33.0,67.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4507276333333333,0,90
freakonomics,2010,22,14,14,10,4,2,6.3,7672,3000000.0,103735.0,39.0,61.0,33.0,67.0,42.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.034578333333333336,0,92
alpha_and_omega,2010,18,11,9,1,2,0,5.1,14940,20000000.0,39300000.0,38.0,62.0,0.0,100.0,10.0,90.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.965,0,92
the_tigger_movie,2000,10,1,3,7,1,1,6.3,19878,30000000.0,45554533.0,9.0,91.0,50.0,50.0,70.0,30.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5184844333333334,0,91
alien:_resurrection,1997,30,7,4,1,1,0,6.2,257491,70000000.0,162000000.0,19.0,81.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.3142857142857145,1,63
very_bad_things,1998,22,5,5,4,1,0,6.3,48407,30000000.0,9898412.0,19.0,81.0,0.0,100.0,44.0,56.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3299470666666667,0,76
u-571,2000,33,4,4,1,1,0,6.6,85027,62000000.0,127666415.0,11.0,89.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0591357258064518,1,91
deep_blue_sea,1999,14,8,9,1,1,0,5.9,139953,60000000.0,73648228.0,36.0,64.0,0.0,100.0,10.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.2274704666666667,0,82
"happy,_texas",1999,17,11,7,0,1,0,6.3,10184,1700000.0,1943649.0,39.0,61.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1433229411764705,0,82
the_in_crowd,2000,19,15,4,0,0,1,4.6,4770,15000000.0,5217498.0,44.0,56.0,100.0,0.0,0.0,100.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3478332,0,91
final_fantasy:_the_spirits_within,2001,21,12,7,1,2,0,6.4,83390,137000000.0,85131830.0,36.0,64.0,0.0,100.0,12.0,88.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6214002189781022,0,101
dragonfly,2002,36,31,7,2,1,0,6.1,39524,60000000.0,52322400.0,46.0,54.0,0.0,100.0,22.0,78.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.87204,0,106
k-19:_the_widowmaker,2002,47,2,16,4,0,1,6.7,66010,100000000.0,35168966.0,4.0,96.0,100.0,0.0,20.0,80.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.35168966,0,106
agent_cody_banks,2003,44,17,13,5,1,0,5.1,36329,28000000.0,58795814.0,28.0,72.0,0.0,100.0,28.0,72.0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0998505,1,92
"the_chronicles_of_narnia:_the_lion,_the_witch_and_the_wardrobe",2005,39,24,9,0,1,0,6.9,415406,180000000.0,748806957.0,38.0,62.0,0.0,100.0,0.0,100.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16003865,1,102
flight_of_the_phoenix,2004,19,1,5,0,1,0,6.1,56006,45000000.0,21009180.0,5.0,95.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46687066666666666,0,104
bee_movie,2007,30,7,3,1,2,0,6.1,173892,150000000.0,287594577.0,19.0,81.0,0.0,100.0,25.0,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.91729718,0,86
black_snake_moan,2006,25,10,2,1,1,0,6.9,65778,15000000.0,10903846.0,29.0,71.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7269230666666666,0,107
mindhunters,2004,10,4,14,2,1,0,6.3,63080,27000000.0,21148829.0,29.0,71.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7832899629629629,0,104
speed_racer,2008,42,7,9,3,2,0,6.1,76972,120000000.0,93945766.0,14.0,86.0,0.0,100.0,25.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7828813833333333,0,103
the_last_house_on_the_left,2009,6,5,8,2,1,0,6.5,97841,15000000.0,32721635.0,45.0,55.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1814423333333335,1,103
machete,2010,48,19,16,1,2,0,6.6,201829,20000000.0,31327899.0,28.0,72.0,0.0,100.0,6.0,94.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.56639495,0,92
up,2009,24,8,3,2,2,0,8.3,1090631,175000000.0,735099082.0,25.0,75.0,0.0,100.0,40.0,60.0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.200566182857143,1,103
paul,2011,40,13,4,4,1,0,6.9,261910,40000000.0,97552050.0,25.0,75.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.43880125,1,90
immortals,2011,47,17,16,2,1,0,6.0,173965,75000000.0,226904017.0,27.0,73.0,0.0,100.0,11.0,89.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.025386893333333,1,90
the_beaver,2011,15,13,6,2,0,1,6.6,50154,21000000.0,970816.0,46.0,54.0,100.0,0.0,25.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04622933333333333,0,90
soul_surfer,2011,40,25,14,8,1,0,7.0,51747,18000000.0,47088990.0,38.0,62.0,0.0,100.0,36.0,64.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.616055,1,90
happily_n'ever_after,2006,21,14,18,6,1,1,4.5,10982,47000000.0,38085778.0,40.0,60.0,50.0,50.0,25.0,75.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8103357021276596,0,107
hesher,2010,25,7,25,8,1,0,6.9,53591,7000000.0,382946.0,22.0,78.0,0.0,100.0,24.0,76.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05470657142857143,0,92
into_the_wild,2007,37,19,6,0,1,0,8.1,643188,15000000.0,56255142.0,34.0,66.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7503428,1,86
fool's_gold,2008,32,8,5,1,1,0,5.7,82947,70000000.0,111231041.0,20.0,80.0,0.0,100.0,17.0,83.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5890148714285715,0,103
aliens_in_the_attic,2009,14,10,5,0,1,0,5.4,23678,45000000.0,57881056.0,42.0,58.0,0.0,100.0,0.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.286245688888889,0,103
life_during_wartime,2009,11,11,5,2,1,0,6.4,7712,4500000.0,744816.0,50.0,50.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16551466666666667,0,103
take_me_home_tonight,2011,51,35,6,1,1,0,6.3,54649,19000000.0,6928068.0,41.0,59.0,0.0,100.0,14.0,86.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3646351578947368,0,90
marley_&_me,2008,44,29,3,2,1,0,7.0,164362,60000000.0,244082376.0,40.0,60.0,0.0,100.0,40.0,60.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0680396,1,103
the_brothers_bloom,2008,23,6,5,1,1,0,6.7,52060,20000000.0,5530764.0,21.0,79.0,0.0,100.0,17.0,83.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2765382,0,103
cloudy_with_a_chance_of_meatballs,2009,26,15,2,2,2,0,6.9,249205,100000000.0,242988466.0,37.0,63.0,0.0,100.0,50.0,50.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.42988466,1,103
sanctum,2011,10,3,9,1,1,0,5.9,56752,30000000.0,108609310.0,23.0,77.0,0.0,100.0,10.0,90.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6203103333333333,1,90
all_about_steve,2009,46,32,4,2,1,0,4.8,43689,15000000.0,40105542.0,41.0,59.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6737028,1,103
monsters_vs_aliens,2009,22,6,0,5,2,0,6.4,171692,175000000.0,381509870.0,21.0,79.0,0.0,100.0,100.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.1800564,1,103
wall·e,2008,19,12,3,2,1,0,8.4,1164431,180000000.0,521311860.0,39.0,61.0,0.0,100.0,40.0,60.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.896177,1,103
bedtime_stories,2008,39,36,8,2,1,0,6.0,99421,80000000.0,212874442.0,48.0,52.0,0.0,100.0,20.0,80.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.660930525,1,103
the_sorcerer's_apprentice,2010,36,17,8,2,1,0,6.1,167361,150000000.0,215283742.0,32.0,68.0,0.0,100.0,20.0,80.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.4352249466666667,0,92
megamind,2010,15,4,4,4,1,0,7.3,283180,130000000.0,321887208.0,21.0,79.0,0.0,100.0,50.0,50.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.476055446153846,1,92
repo_men,2010,42,34,5,1,1,0,6.3,109551,32000000.0,18409891.0,45.0,55.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.57530909375,0,92
a_christmas_carol,2009,25,21,5,2,1,0,6.8,123893,200000000.0,325233863.0,46.0,54.0,0.0,100.0,29.0,71.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.626169315,0,103
tron:_legacy,2010,40,15,9,0,1,0,6.8,349124,170000000.0,400062763.0,27.0,73.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.3533103705882352,1,92
shutter_island,2010,54,11,9,3,1,0,8.2,1396228,80000000.0,294804195.0,17.0,83.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6850524375,1,92
"i_love_you,_man",2009,56,27,9,0,1,0,7.0,213732,41000000.0,91636986.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.23504843902439,1,103
zombieland,2009,39,19,5,0,1,0,7.6,604078,23600000.0,102391382.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.338617881355932,1,103
due_date,2010,32,15,7,1,1,0,6.5,353186,65000000.0,211780824.0,32.0,68.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.2581665230769232,1,92
hot_tub_time_machine,2010,48,22,5,1,1,0,6.4,182118,36000000.0,64572262.0,31.0,69.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.7936739444444445,0,92
scream_4,2011,34,23,7,4,1,0,6.2,165195,40000000.0,97138686.0,40.0,60.0,0.0,100.0,36.0,64.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.42846715,1,90
the_boondock_saints_ii:_all_saints_day,2009,70,4,5,0,1,0,6.2,66133,8000000.0,10629321.0,5.0,95.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.328665125,0,103
mars_needs_moms,2011,16,13,7,0,1,0,5.4,23492,150000000.0,38992758.0,45.0,55.0,0.0,100.0,0.0,100.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.25995172,0,90
